state_county_fips,POPESTIMATE2019,STNAME,Abbreviation,STATE,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,PopDensity2010
49051,34091,Utah,UT,49,32.3,31.65,32.85,20
49053,177556,Utah,UT,49,35,33.9,36.25,56.9
49055,2711,Utah,UT,49,39.7,39.3,40.3,1.1
49057,260213,Utah,UT,49,32,31.55,32.5,401.4
50001,36777,Vermont,VT,50,42.85,41.55,43.9,48
50003,35470,Vermont,VT,50,46.2,44.95,47.35,55
50005,29993,Vermont,VT,50,43.1,41.55,44.6,48.1
50007,163774,Vermont,VT,50,36.2,34.9,37.65,291.7
50009,6163,Vermont,VT,50,49.8,49.6,49.95,9.5
50011,49402,Vermont,VT,50,40.6,39.8,41.35,75.3
50013,7235,Vermont,VT,50,47.15,47.3,47,85.2
50015,25362,Vermont,VT,50,40.4,39.95,40.85,53.3
50017,28892,Vermont,VT,50,45.15,44.05,46.25,42.1
50019,27037,Vermont,VT,50,44.85,43.65,46.15,39.3
50021,58191,Vermont,VT,50,45.65,44.25,46.95,66.3
50023,58409,Vermont,VT,50,43.4,41.6,44.85,86.6
50025,42222,Vermont,VT,50,46.15,44.7,47.4,56.7
50027,55062,Vermont,VT,50,47,45.65,48.3,58.5
49000,3205958,Utah,UT,49,NULL,NULL,NULL,33.6
50000,623989,Vermont,VT,50,NULL,NULL,NULL,67.9
53001,19983,Washington,WA,53,28.7,27.75,29.7,9.7
53003,22582,Washington,WA,53,44.35,43.65,45.05,34
53005,204390,Washington,WA,53,35.65,34.75,36.6,103
53007,77200,Washington,WA,53,39.4,38.15,40.6,24.8
53009,77331,Washington,WA,53,50.1,47.5,52.1,41.1
53011,488241,Washington,WA,53,37.7,36.85,38.6,676.2
53013,3985,Washington,WA,53,49.85,49.4,50.15,4.7
53015,110593,Washington,WA,53,41.1,40.35,41.8,89.8
53017,43429,Washington,WA,53,37.55,36.3,38.6,21.1
53019,7627,Washington,WA,53,48.55,47.15,49.75,3.4
53021,95222,Washington,WA,53,29.3,29.5,29.1,62.9
53023,2225,Washington,WA,53,49,48.4,49.75,3.2
53025,97733,Washington,WA,53,32.35,31.95,32.9,33.3
53027,75061,Washington,WA,53,43.2,41.8,44.7,38.3
53029,85141,Washington,WA,53,43.65,41,46.85,376.6
53031,32221,Washington,WA,53,56.2,55.4,56.75,16.6
53033,2252782,Washington,WA,53,37.1,36.3,37.9,912.9
53035,271473,Washington,WA,53,39.2,37,41.5,635.9
53037,47935,Washington,WA,53,32.5,31.8,33.25,17.8
53039,22425,Washington,WA,53,46.2,45.4,47.2,10.9
53041,80707,Washington,WA,53,42.6,41.4,43.8,31.4
53043,10939,Washington,WA,53,48.05,47.45,48.6,4.6
53045,66768,Washington,WA,53,45.35,43.25,47.65,63.3
53047,42243,Washington,WA,53,43,42.15,43.8,7.8
53049,22471,Washington,WA,53,52.4,51.15,53.45,22.4
53051,13724,Washington,WA,53,49.65,49.25,50,9.3
53053,904980,Washington,WA,53,35.9,34.8,37.1,476.3
53055,17582,Washington,WA,53,54.9,54.6,55.1,90.7
53057,129205,Washington,WA,53,41.1,39.8,42.3,67.5
53059,12083,Washington,WA,53,45.65,45.3,46,6.7
53061,822083,Washington,WA,53,37.8,36.9,38.8,341.8
53063,522798,Washington,WA,53,37.35,36,38.7,267.2
53065,45723,Washington,WA,53,46.5,45.8,47.1,17.6
53067,290536,Washington,WA,53,38.6,37.1,40.1,349.4
53069,4488,Washington,WA,53,53.3,52.75,53.75,15.1
53071,60760,Washington,WA,53,37,35.45,38.85,46.3
53073,229247,Washington,WA,53,36.85,35.8,37.85,95.5
53075,50104,Washington,WA,53,24.5,24.4,24.85,20.7
53077,250873,Washington,WA,53,32.65,31.65,33.55,56.6
54001,16441,West Virginia,WV,54,41.6,41.2,42.4,48.6
54003,119171,West Virginia,WV,54,38.35,37.9,38.75,324.4
54005,21457,West Virginia,WV,54,41.9,40.95,42.85,49.1
54007,13957,West Virginia,WV,54,44.7,44,45.4,28.4
54009,21939,West Virginia,WV,54,45.7,44,47.35,269.8
54011,91945,West Virginia,WV,54,38.45,36.8,40.2,342.8
54013,7109,West Virginia,WV,54,46.35,45.9,46.85,27.3
54015,8508,West Virginia,WV,54,42.9,42.35,43.25,27.5
54017,8448,West Virginia,WV,54,44.05,41.95,46.65,25.7
54019,42406,West Virginia,WV,54,43.05,41.45,44.9,69.6
54021,7823,West Virginia,WV,54,38.15,36.85,42.1,25.7
53000,7614893,Washington,WA,53,NULL,NULL,NULL,101.2
54023,11568,West Virginia,WV,54,45.75,44.85,46.6,25
54025,34662,West Virginia,WV,54,45.4,44.05,46.6,34.8
54027,23175,West Virginia,WV,54,44.9,44.55,45.25,37.4
54029,28810,West Virginia,WV,54,45.65,44.2,47.3,371.3
54031,13776,West Virginia,WV,54,44.45,44,45,24.1
54033,67256,West Virginia,WV,54,42.2,40.75,43.55,166.1
54035,28576,West Virginia,WV,54,43.05,41.55,44.45,62.9
54037,57146,West Virginia,WV,54,40.15,39.6,40.65,255.2
54039,178124,West Virginia,WV,54,42.65,40.85,44.3,214.1
54041,15907,West Virginia,WV,54,43.5,42.5,44.6,42.5
54043,20409,West Virginia,WV,54,42,41.45,42.45,49.7
54045,32019,West Virginia,WV,54,42.5,41.05,44.05,81
54047,17624,West Virginia,WV,54,44,42.4,45.65,41.5
54049,56072,West Virginia,WV,54,41,39.55,42.35,182.7
54051,30531,West Virginia,WV,54,44.7,43.3,46.2,108.4
54053,26516,West Virginia,WV,54,43.3,42.45,44.25,63.4
54055,58758,West Virginia,WV,54,42.6,40.9,44.2,148.6
54057,26868,West Virginia,WV,54,43.45,41.8,45.05,86.1
54059,23424,West Virginia,WV,54,41.4,40.3,42.55,63.4
54061,105612,West Virginia,WV,54,30.45,29.75,31.35,267.1
54063,13275,West Virginia,WV,54,45.9,44.75,47.15,28.6
54065,17884,West Virginia,WV,54,46.65,46,47.3,76.6
54067,24496,West Virginia,WV,54,43.9,43.05,44.8,40.6
54069,41411,West Virginia,WV,54,43.5,41.4,45.5,420
54071,6969,West Virginia,WV,54,48.75,47.65,50,11.1
54073,7460,West Virginia,WV,54,42.95,41.35,45,58.5
54075,8247,West Virginia,WV,54,48.2,47.4,49.05,9.3
54077,33432,West Virginia,WV,54,42.65,41.65,44,51.7
54079,56450,West Virginia,WV,54,41.45,40.6,42.35,160.5
54081,73361,West Virginia,WV,54,41.35,39.95,43.1,130.3
54083,28695,West Virginia,WV,54,43.7,42.2,45.5,28.3
54085,9554,West Virginia,WV,54,45.8,45.35,46.1,23.1
54087,13688,West Virginia,WV,54,44.2,43.6,44.9,30.9
54089,12573,West Virginia,WV,54,46.7,47.3,46.2,38.6
54091,16695,West Virginia,WV,54,42.9,41.8,44.15,97.8
54093,6839,West Virginia,WV,54,48,47.4,48.6,17
54095,8591,West Virginia,WV,54,46.1,45.4,46.95,35.9
54097,24176,West Virginia,WV,54,41.25,40.5,41.95,68.4
54099,39402,West Virginia,WV,54,42.7,41.85,43.6,84
54101,8114,West Virginia,WV,54,45.65,44.8,46.4,16.5
54000,1792147,West Virginia,WV,54,NULL,NULL,NULL,77.1
54103,15065,West Virginia,WV,54,45.35,44.2,46.7,46.3
54105,5821,West Virginia,WV,54,44.65,44.95,44.5,24.6
54107,83518,West Virginia,WV,54,42.95,41.7,44.1,237.4
54109,20394,West Virginia,WV,54,43,42.4,43.8,47.6
56001,38880,Wyoming,WY,56,26.95,26.6,27.4,8.5
56003,11790,Wyoming,WY,56,41.4,40.9,42.1,3.7
56005,46341,Wyoming,WY,56,32.7,32.7,32.7,9.6
56007,14800,Wyoming,WY,56,38.7,37.95,39.6,2
56009,13822,Wyoming,WY,56,39,38.6,39.5,3.3
56011,7584,Wyoming,WY,56,43.75,42.7,44.55,2.5
56013,39261,Wyoming,WY,56,38.35,37.35,39.4,4.4
56015,13211,Wyoming,WY,56,43.05,41.75,44.7,6
56017,4413,Wyoming,WY,56,48.7,47,50.45,2.4
56019,8445,Wyoming,WY,56,44.75,44.35,45.1,2.1
56021,99500,Wyoming,WY,56,37,35.85,38.2,34.2
56023,19830,Wyoming,WY,56,38.9,38.75,39,4.4
56025,79858,Wyoming,WY,56,36.75,35.8,37.75,14.1
56027,2356,Wyoming,WY,56,44.4,45.8,43.5,0.9
56029,29194,Wyoming,WY,56,44.05,42.75,45.25,4.1
56031,8393,Wyoming,WY,56,47.65,47.2,48.05,4.2
56033,30485,Wyoming,WY,56,42.4,41.55,43.15,11.5
56035,9831,Wyoming,WY,56,39.55,40.2,38.95,2.1
56037,42343,Wyoming,WY,56,33.75,33.7,33.8,4.2
56039,23464,Wyoming,WY,56,38.1,38.1,38.15,5.3
56041,20226,Wyoming,WY,56,34.45,34.05,34.9,10.1
56043,7805,Wyoming,WY,56,42.15,41.35,43.15,3.8
56000,578759,Wyoming,WY,56,NULL,NULL,NULL,5.8
56045,6927,Wyoming,WY,56,42.4,41.35,43.9,3
2158,8314,Alaska,AK,2,22.9,23.2,22.55,NULL
